"MEASURE","Measure","PROP_TYPE","Property type","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2002-Q2","Jun-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2002-Q3","Sep-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2002-Q4","Dec-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2003-Q4","Dec-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2004-Q1","Mar-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2004-Q2","Jun-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2004-Q3","Sep-2004",13.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2004-Q4","Dec-2004",12.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2005-Q1","Mar-2005",13.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2005-Q2","Jun-2005",16.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2005-Q3","Sep-2005",19.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2005-Q4","Dec-2005",22.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2006-Q1","Mar-2006",27.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2006-Q2","Jun-2006",38,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2006-Q3","Sep-2006",45.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2006-Q4","Dec-2006",40.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2007-Q1","Mar-2007",31,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2007-Q2","Jun-2007",13.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2007-Q3","Sep-2007",4.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2007-Q4","Dec-2007",2.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2008-Q1","Mar-2008",0.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2008-Q2","Jun-2008",-0.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2008-Q3","Sep-2008",-4.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2008-Q4","Dec-2008",-7.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2009-Q1","Mar-2009",-7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2009-Q2","Jun-2009",-2.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2009-Q3","Sep-2009",2.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2009-Q4","Dec-2009",11.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2010-Q1","Mar-2010",15.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2010-Q2","Jun-2010",12.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2010-Q3","Sep-2010",6.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2010-Q4","Dec-2010",0.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2011-Q1","Mar-2011",-3.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2011-Q2","Jun-2011",-6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2011-Q3","Sep-2011",-4.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2011-Q4","Dec-2011",-4.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2012-Q1","Mar-2012",-2.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2012-Q2","Jun-2012",0.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2012-Q3","Sep-2012",3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2012-Q4","Dec-2012",5.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2013-Q1","Mar-2013",7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2013-Q2","Jun-2013",9.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2013-Q3","Sep-2013",8.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2013-Q4","Dec-2013",8.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2014-Q1","Mar-2014",6.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2014-Q2","Jun-2014",3.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2014-Q3","Sep-2014",3.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2014-Q4","Dec-2014",0.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2015-Q1","Mar-2015",-0.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2015-Q2","Jun-2015",-1.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2015-Q3","Sep-2015",-3.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2015-Q4","Dec-2015",-2.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2016-Q1","Mar-2016",-4.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2016-Q2","Jun-2016",-4.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2016-Q3","Sep-2016",-4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2016-Q4","Dec-2016",-4.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2017-Q1","Mar-2017",-3.5,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q2","Jun-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q3","Sep-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q4","Dec-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q4","Dec-2003",2.3,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q1","Mar-2004",-2.1,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q2","Jun-2004",0.2,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q3","Sep-2004",0,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q4","Dec-2004",2.5,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q1","Mar-2005",0.2,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q2","Jun-2005",1.1,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q3","Sep-2005",-0.2,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q4","Dec-2005",1.4,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q1","Mar-2006",2.2,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q2","Jun-2006",2.8,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q3","Sep-2006",1.3,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q4","Dec-2006",2.1,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q1","Mar-2007",2.2,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q2","Jun-2007",7,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q3","Sep-2007",4.6,,
"2","Percentage change from previous quarter","3","Residential property","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q4","Dec-2007",6.5,,
