"MEASURE","Measure","INDEX","Index type","SECTOR","Sector","INDUSTRY","Industry","REGION","Region","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2002-Q2","Jun-2002",3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2002-Q3","Sep-2002",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2002-Q4","Dec-2002",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2003-Q1","Mar-2003",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2003-Q2","Jun-2003",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2003-Q3","Sep-2003",3.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2003-Q4","Dec-2003",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2004-Q1","Mar-2004",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2004-Q2","Jun-2004",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2004-Q3","Sep-2004",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2004-Q4","Dec-2004",3.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2005-Q1","Mar-2005",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2005-Q2","Jun-2005",5.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2005-Q3","Sep-2005",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2005-Q4","Dec-2005",3.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2006-Q1","Mar-2006",3.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2006-Q2","Jun-2006",3.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2006-Q3","Sep-2006",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2006-Q4","Dec-2006",4.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2007-Q1","Mar-2007",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2007-Q2","Jun-2007",5.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2007-Q3","Sep-2007",5.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2007-Q4","Dec-2007",4.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2008-Q1","Mar-2008",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2008-Q2","Jun-2008",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2008-Q3","Sep-2008",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2008-Q4","Dec-2008",6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2009-Q1","Mar-2009",6.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2009-Q2","Jun-2009",6.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2009-Q3","Sep-2009",6.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2009-Q4","Dec-2009",4.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2010-Q1","Mar-2010",4.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2010-Q2","Jun-2010",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2010-Q3","Sep-2010",4.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2010-Q4","Dec-2010",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2011-Q1","Mar-2011",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2011-Q2","Jun-2011",3.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2011-Q3","Sep-2011",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2011-Q4","Dec-2011",3.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2012-Q1","Mar-2012",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2012-Q2","Jun-2012",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2012-Q3","Sep-2012",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2012-Q4","Dec-2012",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q1","Mar-2013",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q2","Jun-2013",4.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q3","Sep-2013",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q4","Dec-2013",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2014-Q1","Mar-2014",4.1,,
